1	0.15241924154881914
10	0.15310977848256196
100	0.15624636207025774
101	0.15211771748015873
102	0.1921498134067722
103	0.15233848222339888
104	0.15264722114395493
105	0.15339336782457044
106	0.15652356612894094
107	0.15051271797134072
108	0.1566528207054612
109	0.15317189524586317
11	0.1539057828217749
110	0.1725072579725218
111	0.18460099995981308
112	0.15139278403145132
113	0.15794994757852196
114	0.15479530091492147
115	0.17947488902655298
116	0.15627973835968598
117	0.1536561720711773
118	0.15036015372210798
119	0.1528897074954321
12	0.15568501229904677
120	0.15690010011379255
121	0.15272076071202514
122	0.15620204600064364
123	0.15732962403237571
124	0.1522182123052212
125	0.15098806062566658
126	0.158945881886242
127	0.15349976856659403
128	0.1535533903103507
129	0.15845778069932165
13	0.15260143534549594
130	0.1519260711810812
131	0.15771022338005564
132	0.15960300382337958
133	0.15357452801906737
134	0.15411237279948314
135	0.16127693049786748
136	0.15194339930670733
137	0.1511111618448728
138	0.15966197974849322
139	0.15448159246116874
14	0.1519276623235317
140	0.15042096670117433
141	0.15385951537538337
142	0.15162510058824114
143	0.1598214205146611
144	0.1547515348970258
145	0.1595673038791932
146	0.15663047203308791
147	0.15195617136634057
148	0.15562153374006082
149	0.15263366636585154
15	0.15386513551914385
150	0.15360318440607862
151	0.15804335450231882
152	0.1521871812908405
153	0.15841173077656362
154	0.16092914780374312
155	0.15838074847980238
156	0.15287691269439455
157	0.15144739137323224
158	0.15366983403017903
159	0.1521400270359954
16	0.15850827066634268
160	0.15214324202528332
161	0.16791816273968074
162	0.15045096727167978
163	0.1545596071229457
164	0.15344861664348558
165	0.1592680689369257
166	0.15112716806020557
167	0.15189029013432975
168	0.18034772461058762
169	0.1528716006653038
17	0.1528240921862848
170	0.15191499678050865
171	0.15609658006898702
172	0.15243164215168606
173	0.15308697481173802
174	0.15098497909119332
175	0.1601832584400096
176	0.15380549369988958
177	0.15445157276794122
178	0.1507762503972855
179	0.15060989373505154
18	0.15997357018642122
180	0.15257394523866874
181	0.15070203647837757
182	0.15009422847810736
183	0.15156082905672028
184	0.16303104432916143
185	0.1511568626109675
186	0.15475602629607776
187	0.15166820262271735
188	0.15260242540579091
189	0.1512366317497835
19	0.15359590789174637
190	0.1506674605368856
191	0.15579272340695924
192	0.1511238946000536
193	0.1550450241259129
194	0.15747634270490085
195	0.15032442043504698
196	0.15110487341197698
197	0.15471497939080933
198	0.15320491333209454
199	0.15129515744603184
2	0.1543909094260512
20	0.15517642872675746
200	0.1526187078297953
21	0.15037524979097752
22	0.15609271005982325
23	0.1570556683599034
24	0.17298437649821247
25	0.16254137774536867
26	0.15635324092545683
27	0.15182725967159239
28	0.15453052530431638
29	0.15243282277728312
3	0.1512917529346928
30	0.15408043687931225
31	0.15097825320877187
32	0.15804099020697962
33	0.15055412526943032
34	0.1530340300329804
35	0.15185064591021288
36	0.15386484170557324
37	0.16105586459411006
38	0.15391522785625716
39	0.1545147181827943
4	0.15535502657264458
40	0.15048447733325257
41	0.15393109818960551
42	0.15449415985169154
43	0.1575876740848559
44	0.1526475627314437
45	0.1530653800243219
46	0.1506543962136823
47	0.15324490538844834
48	0.16631237471039284
49	0.15186206780811434
5	0.1557934874237663
50	0.1511192731991043
51	0.1514598772298403
52	0.1796626220129816
53	0.15568016264466264
54	0.15589185843540596
55	0.15254531744945005
56	0.1569245889699302
57	0.15649654846129019
58	0.15383790580638376
59	0.16104447287847953
6	0.1530342678452355
60	0.16399031215011317
61	0.15227214606251024
62	0.15138127362566928
63	0.15545629910500663
64	0.16310507033292648
65	0.15927170857098613
66	0.15579883545103945
67	0.15671562405228373
68	0.15204117895529357
69	0.15143836995449017
7	0.15078922452430266
70	0.15062329756064421
71	0.1547470840657446
72	0.15699311925882153
73	0.15331089018670518
74	0.15014705292716307
75	0.15157455899604896
76	0.1544814165248042
77	0.15248172145642075
78	0.1507213771036799
79	0.15582131827421516
8	0.15176950705645748
80	0.15328500241328963
81	0.15373245078311273
82	0.15179631802287202
83	0.15049899194354613
84	0.15225482085757255
85	0.17916375768515724
86	0.15214135928337194
87	0.1563992091621422
88	0.1558792495031996
89	0.15470324585298154
9	0.15204632438401408
90	0.15184763303747645
91	0.15258675441920336
92	0.1526959023778187
93	0.15620335446426242
94	0.15268801092335124
95	0.15252149491796815
96	0.1526695193756234
97	0.1516311415913115
98	0.15697913395414717
99	0.15322077621603628
